TransactionID,id_01,id_02,DeviceType,DeviceInfo
3000276,-7.963872170220807,422510,mobile,iOS Device
3000279,-13.026218762120028,360204,mobile,iOS Device
3000282,-19.55700091032908,341468,mobile,iOS Device
3000290,10.636230630157353,59621,mobile,Windows
3000300,13.427633337278566,466400,mobile,Android
3000301,1.1609807887761425,21449,mobile,iOS Device
3000306,-9.511711280734216,261820,desktop,MacOS
3000311,-6.256814740216076,181945,mobile,Windows
3000312,-27.37890228688919,443385,mobile,Android
3000313,7.652525873875424,74676,desktop,Android
3000320,-20.79476026361415,153585,desktop,iOS Device
3000321,-13.057815570006294,23747,desktop,Windows
3000327,-1.0608287534456307,404738,desktop,Android
3000335,-8.734170176862195,243214,mobile,iOS Device
3000338,1.883689923289944,29667,desktop,Windows
3000345,8.578479384403009,372990,mobile,MacOS
3000347,-8.371012724396165,308511,mobile,Android
3000356,12.225824835385609,312428,mobile,MacOS
3000359,-3.7811790128750147,471103,mobile,Windows
3000361,-10.954625249923337,491905,desktop,Windows
3000362,-2.1389400070738755,298423,desktop,iOS Device
3000363,-7.632402796583647,375530,desktop,MacOS
3000365,1.984448979383443,178062,desktop,Windows
3000366,-7.325178465879027,216298,desktop,iOS Device
3000383,-2.171811188921936,15558,desktop,iOS Device
3000385,-5.048405449603934,429054,desktop,iOS Device
3000389,0.9401722400487711,54860,mobile,Windows
3000391,-3.853196740665314,352902,mobile,iOS Device
3000406,5.404574497006063,254755,desktop,Windows
3000407,-3.3728160282524726,323475,mobile,MacOS
3000409,-1.8626113074563622,109831,desktop,iOS Device
3000411,-3.0359587494465554,356698,mobile,MacOS
3000417,10.02977254457486,302734,mobile,Windows
3000418,0.9642232500922066,15132,mobile,iOS Device
3000419,2.169320306536142,358976,desktop,Windows
3000427,-8.76530936907651,134738,mobile,Windows
3000433,-2.3231657587755485,143068,desktop,Windows
3000436,-13.194712634606692,236004,desktop,iOS Device
3000438,-29.4337648782332,146609,mobile,Windows
3000439,-1.2572291707590773,297778,mobile,MacOS
3000442,-7.198287854320178,31953,desktop,MacOS
3000448,12.312933963756604,37318,mobile,iOS Device
3000454,1.6537985021012747,473475,desktop,iOS Device
3000455,-9.823194282469558,362575,mobile,Windows
3000462,-25.5517203332017,183222,desktop,Android
3000465,8.297543469024479,212449,desktop,Windows
3000469,21.552445990465145,332463,mobile,iOS Device
3000470,-10.753660173810905,399863,desktop,MacOS
3000473,-24.07258744268712,113764,mobile,iOS Device
3000477,-22.116090593661824,242907,mobile,Windows
3000481,5.022361740838961,102779,mobile,iOS Device
3000485,14.201359766650736,378332,desktop,Android
3000491,0.33233445792683947,255013,desktop,iOS Device
3000493,-17.769917547315845,27549,desktop,Android
3000494,-4.656363695492166,339207,mobile,MacOS
3000496,11.057654322190228,385933,mobile,Windows
3000497,-11.363379300996803,101883,mobile,Android
3000498,11.10119468786933,330951,mobile,Windows
3000506,-3.63132887593108,348450,mobile,Android
3000509,-11.524171859569579,205917,desktop,iOS Device
3000513,-17.567021424100187,456018,desktop,Windows
3000514,-16.487764733631405,107947,desktop,Windows
3000527,-13.166126454489966,445341,mobile,Android
3000535,-6.555152414270866,249423,desktop,Windows
3000536,2.040240873088812,47296,desktop,Windows
3000539,-16.396858603226597,36216,mobile,Android
3000542,-4.369976376951721,43014,mobile,MacOS
3000545,-2.741151965432276,67321,desktop,Android
3000548,-6.163713287895212,283038,desktop,Android
3000550,1.7401728687514295,355640,mobile,Android
3000556,-3.729476928734084,327192,desktop,Android
3000559,15.147594589440478,226645,mobile,Windows
3000561,7.909493061727979,76940,desktop,Windows
3000562,-1.3956158752398546,477991,desktop,iOS Device
3000568,-2.783377739961726,260100,mobile,iOS Device
3000571,-6.799048794443732,275376,desktop,iOS Device
3000573,-20.284015776742265,122075,mobile,Windows
3000577,-11.032800634521266,33379,mobile,Windows
3000581,6.052005562538405,28636,desktop,Windows
3000587,-13.429313655298799,440921,desktop,Windows
3000589,-4.122877219601908,135405,mobile,iOS Device
3000598,-6.434455171339376,133064,desktop,iOS Device
3000599,-11.887461802224133,279248,mobile,Windows
3000603,-14.36555543097878,447099,desktop,Windows
3000605,2.542447254489859,65016,mobile,Windows
3000606,-6.698356915671751,439868,desktop,Windows
3000614,-7.605693046240785,220005,mobile,Windows
3000618,-3.9760394902951526,292104,desktop,Android
3000620,1.1366801037039165,356213,mobile,Android
3000622,-1.7538699703992062,27086,mobile,iOS Device
3000623,-6.727076128439532,498167,mobile,Windows
3000624,8.393195848102632,347662,desktop,Windows
3000628,12.163433828685326,375262,mobile,MacOS
3000629,2.3131137393295043,446163,desktop,Windows
3000630,-14.449670729709052,425824,mobile,Windows
3000632,-0.6779516685682441,19641,desktop,Android
3000638,-7.470794124844826,401778,mobile,Windows
3000639,-2.079174917481161,213390,desktop,iOS Device
3000642,-9.13323470693638,21679,mobile,iOS Device
3000643,-13.14775945262962,280819,desktop,Android
3000645,7.723202270257021,470163,desktop,iOS Device
3000648,9.403319132337282,159672,desktop,Windows
3000649,-2.251917570417535,395712,desktop,iOS Device
3000651,-10.431192978977839,411659,mobile,iOS Device
3000652,-8.974934922541028,310032,mobile,Windows
3000653,1.30154523584893,118724,desktop,Windows
3000654,-9.632213849356866,391498,mobile,MacOS
3000658,-0.24016155431124342,18385,desktop,Android
3000673,6.79814663089706,392972,mobile,Android
3000674,7.953181155229756,195192,mobile,Windows
3000675,-25.06287752258297,151598,desktop,MacOS
3000677,-21.7914727510123,104867,desktop,MacOS
3000678,-4.9747731594864,215030,desktop,Windows
3000683,3.889323743815466,483221,desktop,iOS Device
3000686,4.293871658289548,474139,desktop,iOS Device
3000688,-14.354387240522444,253080,desktop,Windows
3000694,18.351802326744384,122422,mobile,MacOS
3000696,5.447588630834492,288484,desktop,Android
3000698,-20.478256704129475,239403,desktop,Windows
3000711,0.12098511892950525,383058,desktop,Windows
3000714,-26.542604820573324,396180,mobile,Android
3000719,-10.921974228053823,345856,mobile,iOS Device
3000720,6.657437501381976,23992,mobile,Windows
3000724,-15.07944950069005,495195,mobile,Windows
3000729,-5.133941462190197,41344,mobile,Windows
3000734,-8.453292288915064,302122,desktop,Android
3000738,-7.517096230573603,205978,mobile,iOS Device
3000744,12.634122259582396,141187,desktop,iOS Device
3000747,4.73175692589053,201259,mobile,Android
3000750,-11.85475667359395,463250,mobile,Android
3000752,-5.6556253747027885,367427,desktop,Windows
3000754,7.245761131835318,350561,desktop,MacOS
3000761,-19.53907324104052,299430,mobile,Android
3000762,2.1650540493253545,55562,desktop,iOS Device
3000764,-1.5743672964181188,398933,mobile,Windows
3000765,19.16247646818367,57866,desktop,MacOS
3000772,-6.67186783059151,437816,desktop,iOS Device
3000773,-10.468952523705685,422426,desktop,Windows
3000774,-0.7777629661184648,383459,mobile,iOS Device
3000776,-8.533514839119333,184835,desktop,Android
3000781,12.876989749364462,108332,desktop,Android
3000783,-5.7927435411476615,99930,mobile,Windows
3000784,-14.660292959281373,272142,desktop,Windows
3000785,4.681103168767452,15166,mobile,Android
3000786,-22.192569936389095,175877,desktop,iOS Device
3000787,-0.9322263450365853,156741,desktop,MacOS
3000791,-12.598746438547614,228820,desktop,Windows
3000802,14.75120475806289,136317,desktop,Windows
3000809,-28.438412098931003,454653,mobile,Android
3000810,-13.389917623536094,96578,desktop,Windows
3000811,-6.381707739477922,258664,desktop,iOS Device
3000817,-36.3543111600407,140619,mobile,Windows
3000819,-12.349546648743681,388371,desktop,Windows
3000821,-3.938767113451158,487557,desktop,iOS Device
3000836,-9.476114996692662,77732,mobile,Windows
3000837,12.259688098722329,140805,desktop,iOS Device
3000842,-9.665307209743126,298935,desktop,MacOS
3000845,8.639373195487721,13165,desktop,Windows
3000847,-10.402562485730334,190328,desktop,Android
3000850,-4.8057036310973835,12285,mobile,iOS Device
3000851,-15.179997181854164,483546,mobile,Android
3000852,-1.341624491564823,43150,desktop,Windows
3000858,-15.73911012180603,321773,mobile,iOS Device
3000859,0.49771030452284926,352843,mobile,Windows
3000860,-7.369385424007999,267741,mobile,Android
3000862,-7.578485633744199,91367,desktop,Windows
3000868,-7.288786060074327,249301,mobile,MacOS
3000869,-10.307853130895023,88191,mobile,Android
3000873,8.807633737193438,148307,mobile,iOS Device
3000876,-1.4137173396633047,38067,mobile,Windows
3000880,-5.588206308032154,315611,mobile,Windows
3000882,-18.517804934270117,64454,desktop,Android
3000884,10.84154557507472,56347,mobile,Windows
3000885,-19.609927586769015,496483,mobile,MacOS
3000887,2.3397055633007002,493332,mobile,Windows
3000889,7.567136064728048,375724,desktop,Windows
3000895,0.06837114455260807,212762,mobile,iOS Device
3000899,1.4037867571734763,286258,mobile,Android
3000914,7.445981582242434,85580,mobile,MacOS
3000915,-5.446090668726007,124054,mobile,Windows
3000921,-3.6068292747002473,494926,mobile,iOS Device
3000933,-13.732463790652801,386503,desktop,Windows
3000934,-7.702731237664216,189170,mobile,Windows
3000938,7.2525857052375375,328420,desktop,iOS Device
3000941,-13.007314833676793,165181,desktop,Windows
3000944,11.342443055778755,43345,mobile,MacOS
3000947,-1.3507690429078019,281533,mobile,Android
3000954,1.8498111390886607,417114,desktop,Windows
3000958,-2.4697543544792566,122339,mobile,Windows
3000970,1.273347556917871,383042,desktop,Windows
3000973,-3.8342046151920206,452758,desktop,Android
3000974,9.763430235642996,352929,desktop,MacOS
3000978,-12.348992286325869,219585,desktop,Windows
3000988,9.644141455047066,182294,desktop,Windows
3000991,-2.3121773618880153,362155,mobile,iOS Device
3000992,21.913536747584065,357135,desktop,iOS Device
3000993,2.3911512355241795,37990,desktop,Android
3000999,4.439589064421197,383312,desktop,Android
3001000,-5.200399286721228,418492,desktop,iOS Device
3001008,7.912151056345156,175837,mobile,Android
3001010,1.9830337431343381,98860,mobile,iOS Device
3001011,1.6256178770469354,256902,desktop,iOS Device
3001012,6.246198188341787,153029,mobile,Android
3001019,-17.813750405570413,77621,mobile,iOS Device
3001027,-11.857082879145048,40414,mobile,Windows
3001034,-14.506837307890773,442076,mobile,Windows
3001049,8.889979088028927,104327,mobile,iOS Device
3001051,-15.680169662605074,11245,desktop,iOS Device
3001058,8.716967220722891,339168,mobile,Android
3001069,-13.971132757479836,416260,mobile,Windows
3001077,-15.022230659018893,55785,mobile,Android
3001078,-19.172631673476392,29968,desktop,Windows
3001081,3.496555467108744,316296,desktop,MacOS
3001083,-15.959847453949651,424090,desktop,iOS Device
3001091,2.3380967487532645,139410,desktop,Windows
3001096,-1.9783939883213182,402537,desktop,iOS Device
3001110,-3.9254908796626338,288833,desktop,Windows
3001119,-1.691283715408924,334634,desktop,MacOS
3001121,-0.12684619620544235,347313,mobile,Android
3001122,-6.275994678140997,402963,mobile,iOS Device
3001123,-2.2786269896460016,193450,desktop,MacOS
3001125,-22.68257548077515,405372,mobile,Android
3001126,-10.116201232300202,468456,mobile,Windows
3001131,-1.3681475678560422,378032,desktop,Windows
3001138,5.759276951156003,491784,desktop,Windows
3001140,-5.021858772702197,144846,mobile,Windows
3001141,1.3533105041289417,100393,mobile,iOS Device
3001145,-19.74811636721718,20467,desktop,iOS Device
3001153,-7.8693049750349156,350806,mobile,Android
3001155,-12.157457290395318,251902,mobile,iOS Device
3001161,2.0019847270273106,87485,mobile,iOS Device
3001164,-31.489792237482558,35826,desktop,Windows
3001169,-9.000299464325444,43274,mobile,Windows
3001172,2.8484286712207596,72793,mobile,iOS Device
3001174,-6.295361007755016,178623,desktop,Windows
3001179,-15.078184428291657,99835,mobile,Windows
3001183,5.579713123733876,436239,mobile,iOS Device
3001206,-15.646458975152555,496855,mobile,Windows
3001217,-6.393580910611664,460315,mobile,Windows
3001218,-6.279420098340858,293663,desktop,MacOS
3001224,8.080694712572141,20861,desktop,Windows
3001226,-15.859431645095123,12141,mobile,Windows
3001227,-9.558928097667952,111341,desktop,iOS Device
3001232,3.8763928199511586,81486,desktop,Windows
3001237,-14.816854559314882,319799,desktop,Windows
3001238,6.075011958710528,246449,desktop,Android
3001239,-2.40334668932277,441313,mobile,Android
3001240,-19.047187784455332,212151,mobile,Windows
3001243,-8.219571440294745,151905,mobile,iOS Device
3001247,12.139930155159096,300363,mobile,iOS Device
3001258,15.919176819794725,229632,desktop,Android
3001269,9.672070699733968,226286,mobile,Windows
3001271,5.518988172343661,231707,desktop,iOS Device
3001284,-4.779153910504851,298607,mobile,MacOS
3001293,0.0003010689583138326,133480,mobile,Windows
3001294,-6.85028777119561,327883,mobile,Android
3001295,-5.994090676173905,19842,mobile,iOS Device
3001297,1.6571063341858339,388846,mobile,iOS Device
3001299,3.0573120465709325,327720,mobile,MacOS
3001310,-3.394080151529161,440155,mobile,Android
3001312,9.565525150199472,289179,mobile,Android
3001320,-14.95962632883385,374371,mobile,iOS Device
3001326,-16.023146140825187,119731,mobile,MacOS
3001327,-16.761163900489734,455919,mobile,Android
3001337,-2.400607263494974,281894,mobile,Windows
3001345,2.238821790646263,197829,mobile,MacOS
3001347,1.3748345622091651,444915,desktop,Android
3001348,5.190703278846305,261348,desktop,iOS Device
3001349,-7.843375461947808,354822,mobile,iOS Device
3001355,7.6871885283051,122649,desktop,Android
3001356,-6.161057127251645,361048,mobile,Windows
3001357,-9.10491754873084,149016,mobile,iOS Device
3001360,-0.8851844947394177,350165,mobile,iOS Device
3001362,8.549977171209918,109264,mobile,Android
3001364,3.090155585858605,266798,mobile,Windows
3001376,-16.57678641427728,307120,desktop,iOS Device
3001377,-8.0091236778109,382948,desktop,iOS Device
3001378,-5.785236531677429,386662,mobile,iOS Device
3001386,-5.956964767910984,160535,mobile,iOS Device
3001388,2.115850398320079,216489,desktop,Windows
3001393,-5.775195966036568,10651,desktop,Android
3001394,4.725851886269666,295269,desktop,Windows
3001395,-4.108776163872239,317177,mobile,iOS Device
3001415,0.24172293642145348,86808,mobile,Windows
3001416,-10.820043853872749,273814,mobile,iOS Device
3001418,-4.43789474509498,36208,mobile,Windows
3001420,3.5100462963344614,460594,mobile,Windows
3001424,-11.245046697777076,295215,desktop,Windows
3001427,-18.69373782923312,436009,mobile,iOS Device
3001428,7.6826225682980676,90555,mobile,iOS Device
3001430,8.038004427243813,79973,mobile,Windows
3001435,-13.644743643082197,165841,desktop,Android
3001441,-8.736117046385738,250437,mobile,Android
3001442,-28.659384090329162,319824,desktop,Windows
3001443,-19.504216392087894,93697,desktop,iOS Device
3001445,-15.597169714696705,372199,mobile,Windows
3001446,-1.4519667238904888,459805,desktop,MacOS
3001447,-4.166054303336884,329670,desktop,Windows
3001449,-11.478176890615917,325385,desktop,iOS Device
3001451,6.786662705272432,15801,desktop,Android
3001462,-28.670132255751643,481974,mobile,iOS Device
3001463,-9.72229132585946,288066,desktop,MacOS
3001468,-3.883856272305936,27466,mobile,Windows
3001473,5.710488410916293,470882,mobile,MacOS
3001475,-14.133629321320115,396248,desktop,iOS Device
3001476,-1.0578247423488418,214341,mobile,iOS Device
3001480,-6.8069381537324505,357991,mobile,Windows
3001481,-20.18539551224283,229457,mobile,Windows
3001484,-7.827632957299696,299202,desktop,Windows
3001486,-7.7008853217961635,61500,mobile,iOS Device
3001487,-0.5108323051627967,495443,desktop,Windows
3001491,-20.038973909836844,136451,desktop,Android
3001494,4.966593642032375,25739,desktop,Windows
3001499,-6.976067397828813,157252,mobile,Windows
3001510,-14.078269674154667,122252,desktop,iOS Device
3001516,-8.84525953558012,226609,desktop,Windows
3001524,-4.822775856523868,164156,desktop,iOS Device
3001527,-13.549428961476016,163476,mobile,Android
3001528,-9.026978959580143,405164,mobile,Windows
3001546,-5.2641629300363775,244363,mobile,Windows
3001548,-1.6203974096652785,301175,mobile,MacOS
3001549,6.544995854466182,220329,mobile,iOS Device
3001550,-11.708209480404394,460181,mobile,Windows
3001552,-3.5485566077701494,163919,desktop,Windows
3001555,-3.8805326570784455,390144,mobile,Windows
3001560,6.57760171257819,46697,desktop,Windows
3001563,-9.490033883377741,256766,mobile,MacOS
3001565,-26.64045323938199,200667,desktop,Android
3001573,7.595530554550926,264458,mobile,MacOS
3001580,-4.6592394218946955,165271,desktop,iOS Device
3001585,13.035271356239285,79564,mobile,iOS Device
3001589,-6.5851786017340395,173105,mobile,Windows
3001595,2.686932830605775,398176,mobile,Android
3001602,-10.630879976916106,460801,mobile,iOS Device
3001606,5.3435938678401085,491546,mobile,Android
3001608,-9.601617332294543,401197,mobile,Android
3001616,-12.115960362397693,172802,desktop,Windows
3001621,2.1068934793980576,253753,mobile,Windows
3001627,-6.4980463652865845,425344,mobile,iOS Device
3001629,-3.051395841852928,188359,mobile,Windows
3001631,4.056093152834172,418258,desktop,Windows
3001641,4.080398679519055,340034,mobile,Windows
3001647,-10.686754662034586,372085,mobile,Android
3001648,-0.39064257826469273,21515,desktop,Windows
3001649,-2.573617314034761,482776,mobile,iOS Device
3001651,-3.1213437703836124,362446,desktop,iOS Device
3001662,8.9678129787338,159141,mobile,MacOS
3001666,2.971292766909258,19362,mobile,Android
3001673,6.324797939704341,20254,mobile,Android
3001675,-11.778008211579587,220507,mobile,Android
3001676,-8.31720666106767,338941,mobile,iOS Device
3001679,-3.0593238950403108,348507,mobile,iOS Device
3001680,-13.715413834863963,166675,mobile,iOS Device
3001689,7.78550925463243,239783,mobile,Windows
3001698,10.764048316422016,185578,mobile,Windows
3001700,4.1279266660263865,476876,desktop,iOS Device
3001701,-4.850872376165576,135103,desktop,Android
3001703,-5.613428273395782,475722,mobile,iOS Device
3001710,-7.2585697507814135,389434,mobile,iOS Device
3001714,-21.37245161283714,141611,desktop,iOS Device
3001719,1.0233486488110644,352682,desktop,Android
3001725,11.368988998996395,412649,mobile,iOS Device
3001726,-8.977679755996638,82941,desktop,Windows
3001727,9.5612212709264,86945,mobile,Windows
3001729,-2.191422704876469,320982,mobile,Android
3001731,15.48884719881308,256098,mobile,iOS Device
3001737,-3.7325708523266306,410280,desktop,Android
3001738,1.8857954275672428,428549,mobile,iOS Device
3001743,-9.349827360655707,158516,mobile,iOS Device
3001746,-21.989332800306297,166170,mobile,iOS Device
3001748,-11.297413879671412,363928,desktop,Android
3001749,-8.765969487134129,430164,desktop,Windows
3001755,-6.861526787320797,218936,mobile,Android
3001757,-3.2752509979269613,259049,desktop,Android
3001758,-8.308578260310025,381742,desktop,Android
3001764,-9.819775413341413,143813,desktop,Windows
3001771,1.3732697730096155,124453,desktop,iOS Device
3001773,-15.02096124584586,375589,desktop,Android
3001775,-15.412503288576296,431937,desktop,iOS Device
3001779,-22.310524137515056,27213,desktop,iOS Device
3001783,-4.182775770672901,430964,mobile,Windows
3001785,5.70130982028207,396440,desktop,Windows
3001789,-16.316215979295855,26218,mobile,MacOS
3001792,-5.253856951784006,171988,mobile,iOS Device
3001793,11.68217494063214,211297,mobile,iOS Device
3001794,3.371753017904686,312621,mobile,Windows
3001797,-9.568975740955105,242913,mobile,Android
3001798,-15.69636909711784,294299,desktop,Windows
3001800,7.190595563967872,60461,desktop,Windows
3001805,-4.197375719533864,320064,desktop,iOS Device
3001808,-1.9101782335489692,263113,mobile,Android
3001809,-4.633407252812467,16226,mobile,MacOS
3001813,-11.43147562984878,161888,mobile,MacOS
3001815,4.316523087046644,274818,desktop,iOS Device
3001819,-1.8766582178444629,86555,desktop,Windows
3001824,-24.85238722319675,382542,desktop,Android
3001836,-1.6895309815021164,496373,desktop,Windows
3001838,-7.228282845934671,419897,desktop,Windows
3001842,-5.141200010858857,86578,desktop,Windows
3001843,-19.964887839257212,355565,mobile,iOS Device
3001845,11.751645534370754,494248,mobile,iOS Device
3001846,13.552481422840225,495230,desktop,MacOS
3001848,13.39033367350681,400555,mobile,iOS Device
3001855,7.356145597931317,471902,mobile,Android
3001856,-1.2539312557562017,354349,mobile,Windows
3001862,-1.9480605737905092,143511,mobile,Windows
3001868,-5.7803700034507735,292735,mobile,Windows
3001869,-4.8747853443825795,43814,desktop,Android
3001871,12.31181715992526,374271,mobile,Windows
3001876,-5.5784849106935415,126426,desktop,MacOS
3001879,-16.61394400762716,174129,desktop,iOS Device
3001880,-16.31679529565394,367823,desktop,iOS Device
3001888,-7.47928140131484,404148,mobile,iOS Device
3001894,-20.63813635306278,440801,desktop,MacOS
3001900,6.459409756931338,278610,desktop,Windows
3001904,-23.135693551805428,380673,desktop,iOS Device
3001905,-14.891318177786644,260276,mobile,Windows
3001908,13.44517829193786,340665,mobile,iOS Device
3001918,-2.9945763793806783,272561,mobile,iOS Device
3001931,0.7840274630314836,456247,mobile,Windows
3001935,-16.535534975607924,492867,desktop,iOS Device
3001936,-0.401897648815141,329562,desktop,iOS Device
3001945,-1.2231644727302582,253504,mobile,Windows
3001949,0.4477591998401276,466979,desktop,iOS Device
3001950,-16.465912145771068,149690,mobile,Android
3001953,-14.860382869561018,251119,mobile,Windows
3001956,-10.203831698259428,267805,mobile,Android
3001964,-11.07536209113957,212165,mobile,iOS Device
3001966,-4.51485206923878,150994,desktop,Android
3001967,-0.6074396508461644,39625,mobile,Windows
3001968,-6.740363186170508,190625,mobile,Windows
3001975,-7.347555222608204,311382,mobile,Windows
3001979,-2.910046383304306,269325,mobile,Windows
3001993,-19.576656566151563,225257,mobile,Android
3001994,-7.884088731356985,173320,mobile,iOS Device
3001996,1.5681457636895124,28605,mobile,iOS Device
3001998,-1.0366422676065805,293757,desktop,iOS Device
3002004,-8.882284857255659,137196,desktop,Windows
3002005,19.537881471124265,479603,desktop,Windows
3002012,-7.654389560066055,26883,mobile,Windows
3002015,-7.883561566891083,409689,desktop,Windows
3002017,10.987468302624777,290003,desktop,Windows
3002018,-1.8992050139377197,226633,desktop,Windows
3002026,-11.415020296950033,402075,mobile,Android
3002030,-5.9772414609719,316688,desktop,Windows
3002031,10.670296899354227,223282,desktop,Android
3002042,-12.984844176912048,452945,desktop,MacOS
3002045,-5.585988834121075,319495,desktop,iOS Device
3002047,3.309197749469206,24797,desktop,iOS Device
3002050,6.679039066889665,478504,mobile,Windows
3002055,-18.363434740181873,200754,mobile,Windows
3002066,-0.4047143279518156,390979,desktop,Windows
3002069,-6.010052021685095,471587,mobile,Android
3002073,-6.3540305139170234,133262,mobile,iOS Device
3002075,-5.840257192040686,216617,desktop,iOS Device
3002077,-6.201110707167145,347845,mobile,Windows
3002078,-2.1959569425570544,331498,desktop,iOS Device
3002080,-4.967078021478985,363145,mobile,MacOS
3002107,-9.029825631125851,94750,mobile,Android
3002109,-0.9677701026444452,220071,desktop,Android
3002119,-8.820397396989671,49454,desktop,iOS Device
3002127,1.4334916080657412,424381,mobile,Windows
3002129,-0.4487840594025705,170115,desktop,iOS Device
3002134,-11.675931032679959,424988,mobile,Android
3002137,3.2051537124395093,351165,mobile,Windows
3002140,-7.5827190627624645,59253,desktop,Windows
3002142,13.70235824204612,14412,mobile,Windows
3002143,-14.19571649259372,409536,mobile,Android
3002151,-15.675689621988942,32203,desktop,iOS Device
3002153,-15.077275321207066,235547,mobile,iOS Device
3002159,-5.704592245923958,26859,mobile,Android
3002166,1.4147397099657844,304476,desktop,Windows
3002174,3.430607322050493,146765,mobile,Windows
3002178,-5.423482719201842,429544,mobile,Windows
3002183,-1.9157085710528765,99953,mobile,Android
3002186,-20.01171158981906,170401,mobile,MacOS
3002187,-5.429834456384308,361819,mobile,Windows
3002188,1.0284716977423947,244740,mobile,iOS Device
3002189,-16.375035628265913,437115,mobile,Windows
3002190,-26.411792802618134,422933,mobile,Windows
3002198,-8.665299256410611,142781,desktop,Android
3002205,-1.2626262951364953,245225,desktop,Windows
3002213,-7.385378655709464,68010,mobile,iOS Device
3002220,-6.566332011877401,445175,mobile,Windows
3002223,-10.476671710617788,260003,mobile,Windows
3002236,-7.823447428654655,110422,mobile,MacOS
3002242,0.6382098874106867,381320,desktop,Windows
3002244,-4.315120951188807,292016,mobile,iOS Device
3002248,6.2930421449396645,424582,mobile,iOS Device
3002250,-8.001546499988258,371715,desktop,Android
3002253,-5.0859729645047285,302018,mobile,Windows
3002255,-0.5668078192990661,146933,mobile,MacOS
3002256,-10.62321566062542,458918,mobile,iOS Device
3002263,-8.533088625158927,192008,desktop,Android
3002265,-10.874380209979632,380117,mobile,iOS Device
3002267,-2.8184308256361286,157008,desktop,iOS Device
3002271,6.552885366710671,270633,mobile,iOS Device
3002275,10.688156697548896,351887,mobile,MacOS
